base64_url,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,route_sort_order,continuous_pickup,continuous_drop_off,network_id
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:8AX,SF,8AX,BAYSHORE A EXPRESS,Weekdays 6:30-9:30am (northbound) 3:30-6:50pm (southbound),3,http://www.sfmta.com/8AX,005B95,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,8AX,SF,8AX,BAYSHORE A EXPRESS,Weekdays 6:30-9:30am (northbound) 3:30-6:50pm (southbound),3,http://www.sfmta.com/8AX,005B95,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:8BX,SF,8BX,BAYSHORE B EXPRESS,Weekdays 6:30-9am (northbound) 3:30-6:30pm (southbound),3,http://www.sfmta.com/8BX,005B95,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,8BX,SF,8BX,BAYSHORE B EXPRESS,Weekdays 6:30-9am (northbound) 3:30-6:30pm (southbound),3,http://www.sfmta.com/8BX,005B95,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:9,SF,9,SAN BRUNO,5am-12 midnight daily,3,http://www.sfmta.com/9,005B95,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,9,SF,9,SAN BRUNO,5am-12 midnight daily,3,http://www.sfmta.com/9,005B95,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:90,SF,90,SAN BRUNO OWL,12 midnight-5am daily,3,http://www.sfmta.com/90,666666,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,90,SF,90,SAN BRUNO OWL,12 midnight-5am daily,3,http://www.sfmta.com/90,666666,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:91,SF,91,3RD-19TH AVE OWL,12 midnight-5am daily,3,http://www.sfmta.com/91,666666,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,91,SF,91,3RD-19TH AVE OWL,12 midnight-5am daily,3,http://www.sfmta.com/91,666666,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:9R,SF,9R,SAN BRUNO RAPID,Weekdays 7am-6pm,3,http://www.sfmta.com/9R,BF2B45,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,9R,SF,9R,SAN BRUNO RAPID,Weekdays 7am-6pm,3,http://www.sfmta.com/9R,BF2B45,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:CA,SF,CA,CALIFORNIA STREET CABLE CAR,7 am-8:30 pm daily,5,http://www.sfmta.com/CA,B49A36,000000,,,,SF:cablecars
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,CA,SF,CA,CALIFORNIA STREET CABLE CAR,7 am-8:30 pm daily,5,http://www.sfmta.com/CA,B49A36,000000,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:F,SF,F,MARKET & WHARVES,7am-10pm daily,0,http://www.sfmta.com/F,B49A36,000000,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,F,SF,F,MARKET & WHARVES,7am-10pm daily,0,http://www.sfmta.com/F,B49A36,000000,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:FBUS,SF,FBUS,MARKET & WHARVES BUS,,0,http://www.sfmta.com/FBUS,,,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,FBUS,SF,FBUS,MARKET & WHARVES BUS,,0,http://www.sfmta.com/FBUS,,,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:J,SF,J,CHURCH,5am-12 midnight daily,0,http://www.sfmta.com/J,A96614,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,J,SF,J,CHURCH,5am-12 midnight daily,0,http://www.sfmta.com/J,A96614,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:K,SF,K,INGLESIDE,Weekdays 6 am â€“ 12 midnight; weekends 8am-12 midnight,0,http://www.sfmta.com/K,437C93,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,K,SF,K,INGLESIDE,Weekdays 6 am â€“ 12 midnight; weekends 8am-12 midnight,0,http://www.sfmta.com/K,437C93,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:KBUS,SF,KBUS,INGLESIDE BUS,Weekdays 5am-6am Weekends 5am-8am,3,http://www.sfmta.com/KBUS,437C93,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,KBUS,SF,KBUS,INGLESIDE BUS,Weekdays 5am-6am Weekends 5am-8am,3,http://www.sfmta.com/KBUS,437C93,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:L,SF,L,TARAVAL,,0,http://www.sfmta.com/L,942D83,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,L,SF,L,TARAVAL,,0,http://www.sfmta.com/L,942D83,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:LOWL,SF,LOWL,OWL TARAVAL,10pm-5am nightly,3,http://www.sfmta.com/LOWL,666666,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,LOWL,SF,LOWL,OWL TARAVAL,10pm-5am nightly,3,http://www.sfmta.com/LOWL,666666,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:M,SF,M,OCEAN VIEW,Weekdays 6am-12 midnight Weekends 8am-12 midnight,0,http://www.sfmta.com/M,008547,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,M,SF,M,OCEAN VIEW,Weekdays 6am-12 midnight Weekends 8am-12 midnight,0,http://www.sfmta.com/M,008547,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:N,SF,N,JUDAH,Weekdays 6am-12 midnight Weekends 8am-12 midnight,0,http://www.sfmta.com/N,005B95,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,N,SF,N,JUDAH,Weekdays 6am-12 midnight Weekends 8am-12 midnight,0,http://www.sfmta.com/N,005B95,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:NBUS,SF,NBUS,JUDAH BUS,Weekdays 5am-6am Weekends 5am-8am,3,http://www.sfmta.com/NBUS,005B95,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,NBUS,SF,NBUS,JUDAH BUS,Weekdays 5am-6am Weekends 5am-8am,3,http://www.sfmta.com/NBUS,005B95,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:NOWL,SF,NOWL,OWL JUDAH,12 midnight-5am nightly,3,http://www.sfmta.com/NOWL,666666,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,NOWL,SF,NOWL,OWL JUDAH,12 midnight-5am nightly,3,http://www.sfmta.com/NOWL,666666,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:PH,SF,PH,POWELL-HYDE CABLE CAR,7 am-10 pm daily,5,http://www.sfmta.com/PH,B49A36,000000,,,,SF:cablecars
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,PH,SF,PH,POWELL-HYDE CABLE CAR,7 am-10 pm daily,5,http://www.sfmta.com/PH,B49A36,000000,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:PM,SF,PM,POWELL-MASON CABLE CAR,7 am-10 pm daily,5,http://www.sfmta.com/PM,B49A36,000000,,,,SF:cablecars
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,PM,SF,PM,POWELL-MASON CABLE CAR,7 am-10 pm daily,5,http://www.sfmta.com/PM,B49A36,000000,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:T,SF,T,THIRD,Weekends 8 am-11:30 pm,0,http://www.sfmta.com/T,BF2B45,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,T,SF,T,THIRD,Weekends 8 am-11:30 pm,0,http://www.sfmta.com/T,BF2B45,FFFFFF,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,SF:TBUS,SF,TBUS,THIRD BUS,Weekdays 5am-6am Weekends 5am-8am,3,http://www.sfmta.com/TBUS,BF2B45,FFFFFF,,,,SF
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,TBUS,SF,TBUS,THIRD BUS,Weekdays 5am-6am Weekends 5am-8am,3,http://www.sfmta.com/TBUS,BF2B45,FFFFFF,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90aG91c2FuZG9ha3MtY2EtdXMvdGhvdXNhbmRvYWtzLWNhLXVzLnppcA==,5830,526,,Summer Beach Bus,,3,http://www.toaks.org/Home/ShowDocument?id=18131,4fdb9e,000000,5,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90aG91c2FuZG9ha3MtY2EtdXMvdGhvdXNhbmRvYWtzLWNhLXVzLnppcA==,4929,526,42,Midtown B,The Oaks - Teen and Senior Centers - CLU - Los Robles Hospital - The Oaks,3,http://www.toaks.org/departments/public-works/transit/bus-routes-and-schedules,7d2c80,ffffff,2,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90aG91c2FuZG9ha3MtY2EtdXMvdGhvdXNhbmRvYWtzLWNhLXVzLnppcA==,4912,526,40,Newbury Park,Newbury Park - The Oaks Shopping Center,3,http://www.toaks.org/home/showdocument?id=4587,fb9900,ffffff,0,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90aG91c2FuZG9ha3MtY2EtdXMvdGhvdXNhbmRvYWtzLWNhLXVzLnppcA==,4928,526,41,Midtown A,Brimhall Library - Teen Center - Senior Center - The Oaks Shopping Center - Janss Marketplace - Los Robles Hospital - Cal Lutheran,3,http://www.totransit.org/civica/filebank/blobdload.asp?BlobID=31122,4a8e23,ffffff,1,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90aG91c2FuZG9ha3MtY2EtdXMvdGhvdXNhbmRvYWtzLWNhLXVzLnppcA==,4930,526,43,TOB Express,Civic Arts Plaza (City Hall) - The Oaks Shopping Center - Transportation Center,3,http://www.totransit.org/civica/filebank/blobdload.asp?BlobID=31124,c2002c,ffffff,3,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90aG91c2FuZG9ha3MtY2EtdXMvdGhvdXNhbmRvYWtzLWNhLXVzLnppcA==,4931,526,44,Crosstown,Civic Arts Plaza (City Hall) - The Oaks Shopping Center - Janss Marketplace - Transportation Center,3,http://www.totransit.org/civica/filebank/blobdload.asp?BlobID=31125,2b3591,ffffff,4,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS90cmluaXR5X2NvdW50eV9jYS56aXA=,178,34,Hayfork,Line,Route between Weaverville and Hayfork.  Connects to Redding Line in Douglas City.,3,http://www.trinitytransit.org/timetables/hayfork-timetable/,7030A0,FFFFFF,,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS90cmluaXR5X2NvdW50eV9jYS56aXA=,180,34,Lewiston,Line,,3,http://www.trinitytransit.org/timetables/lewiston/,ED7D31,000000,,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS90cmluaXR5X2NvdW50eV9jYS56aXA=,288,34,Redding,Line,,3,http://www.trinitytransit.org/timetables/redding/,990033,FFFFFF,,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS90cmluaXR5X2NvdW50eV9jYS56aXA=,181,34,Willow,Creek Line,Route travels through all down-river communities between Weaverville and Willow Creek.  Key route to the coast; connects with RTS service to Arcata/Eureka.,3,http://www.trinitytransit.org/timetables/willow-creek/,184AAE,FFFFFF,,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90dXJsb2NrLWNhLXVzL3R1cmxvY2stY2EtdXMuemlw,16616,1642,1,Countryside,,3,http://www.turlocktransit.com/route1.html,c70021,ffffff,0,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90dXJsb2NrLWNhLXVzL3R1cmxvY2stY2EtdXMuemlw,16615,1642,2,Geer,,3,http://www.turlocktransit.com/route2.html,d2b413,000000,1,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90dXJsb2NrLWNhLXVzL3R1cmxvY2stY2EtdXMuemlw,16614,1642,3,Olive,,3,http://www.turlocktransit.com/route3.html,29a235,000000,2,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90dXJsb2NrLWNhLXVzL3R1cmxvY2stY2EtdXMuemlw,16613,1642,4,Colorado,,3,http://www.turlocktransit.com/route4.html,376bbb,ffffff,3,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90dXJsb2NrLWNhLXVzL3R1cmxvY2stY2EtdXMuemlw,16612,1642,5,Lander,,3,http://www.turlocktransit.com/route5.html,ee8528,000000,4,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90dXJsb2NrLWNhLXVzL3R1cmxvY2stY2EtdXMuemlw,16611,1642,6,Soderquist,,3,http://www.turlocktransit.com/route6.html,6c369d,ffffff,5,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy90dXJsb2NrLWNhLXVzL3R1cmxvY2stY2EtdXMuemlw,74367,1642,7,Fransil,,3,http://www.turlocktransit.com/route7.html,a15103,ffffff,6,1,1,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,WC:10,WC,10,Gems and Birds,,3,http://www.westcat.org/schedules/route10.html,f8c650,000000,,,,WC
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1XQw==,10,WC,10,Gems and Birds,,3,http://www.westcat.org/schedules/route10.html,f8c650,000000,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy93ZXN0Y2F0LWNhLXVzL3dlc3RjYXQtY2EtdXMuemlw,2655,392,10,Gems and Birds,,3,http://www.westcat.org/schedules/route10.html,f8c650,000000,2,1,1,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,WC:11,WC,11,Crockett - Rodeo - Hercules,,3,http://www.westcat.org/schedules/route11cs.html,916085,ffffff,,,,WC
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1XQw==,11,WC,11,Crockett - Rodeo - Hercules,,3,http://www.westcat.org/schedules/route11cs.html,916085,ffffff,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy93ZXN0Y2F0LWNhLXVzL3dlc3RjYXQtY2EtdXMuemlw,2659,392,11,Crockett - Rodeo - Hercules,,3,http://www.westcat.org/schedules/route11cs.html,916085,ffffff,4,1,1,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,WC:12,WC,12,Trees and Flowers,,3,http://www.westcat.org/schedules/route12cs.html,789367,000000,,,,WC
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1XQw==,12,WC,12,Trees and Flowers,,3,http://www.westcat.org/schedules/route12cs.html,789367,000000,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy93ZXN0Y2F0LWNhLXVzL3dlc3RjYXQtY2EtdXMuemlw,2661,392,12,Trees and Flowers,,3,http://www.westcat.org/schedules/route12cs.html,789367,000000,5,1,1,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,WC:15,WC,15,Rodeo - Hercules (Viewpointe/North Shore Business Park),,3,http://www.westcat.org/schedules/route15cs.html,4b9168,ffffff,,,,WC
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1XQw==,15,WC,15,Rodeo - Hercules (Viewpointe/North Shore Business Park),,3,http://www.westcat.org/schedules/route15cs.html,4b9168,ffffff,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy93ZXN0Y2F0LWNhLXVzL3dlc3RjYXQtY2EtdXMuemlw,2664,392,15,Rodeo - Hercules (Viewpointe/North Shore Business Park),,3,http://www.westcat.org/schedules/route15cs.html,4b9168,ffffff,6,1,1,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,WC:16,WC,16,Pinole Valley - Old Town Pinole - Richmond Parkway Transit Center,,3,http://www.westcat.org/schedules/route16cs.html,6c8fb8,000000,,,,WC
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1XQw==,16,WC,16,Pinole Valley - Old Town Pinole - Richmond Parkway Transit Center,,3,http://www.westcat.org/schedules/route16cs.html,6c8fb8,000000,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy93ZXN0Y2F0LWNhLXVzL3dlc3RjYXQtY2EtdXMuemlw,2666,392,16,Pinole Valley - Old Town Pinole - Richmond Parkway Transit Center,,3,http://www.westcat.org/schedules/route16cs.html,6c8fb8,000000,7,1,1,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,WC:19,WC,19,Hercules - Pinole - Richmond Parkway Transit Center - Hilltop Mall,,3,http://www.westcat.org/schedules/route19cs.html,695b93,ffffff,,,,WC
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1XQw==,19,WC,19,Hercules - Pinole - Richmond Parkway Transit Center - Hilltop Mall,,3,http://www.westcat.org/schedules/route19cs.html,695b93,ffffff,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy93ZXN0Y2F0LWNhLXVzL3dlc3RjYXQtY2EtdXMuemlw,2672,392,19,Hercules - Pinole - Richmond Parkway Transit Center - Hilltop Mall,,3,http://www.westcat.org/schedules/route19cs.html,695b93,ffffff,10,1,1,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,WC:30Z,WC,30Z,Hercules Transit Center - Martinez,,3,http://www.westcat.org/schedules/route30Zcs.html,426656,ffffff,,,,WC
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1XQw==,30Z,WC,30Z,Hercules Transit Center - Martinez,,3,http://www.westcat.org/schedules/route30Zcs.html,426656,ffffff,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy93ZXN0Y2F0LWNhLXVzL3dlc3RjYXQtY2EtdXMuemlw,2706,392,30Z,Hercules Transit Center - Martinez,,3,http://www.westcat.org/schedules/route30Zcs.html,426656,ffffff,11,1,1,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,WC:C3,WC,C3,Hercules Transit Center - Pinole - Contra Costa College,,3,http://www.westcat.org/schedules/routeC3cs.html,183958,ffffff,,,,WC
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1XQw==,C3,WC,C3,Hercules Transit Center - Pinole - Contra Costa College,,3,http://www.westcat.org/schedules/routeC3cs.html,183958,ffffff,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy93ZXN0Y2F0LWNhLXVzL3dlc3RjYXQtY2EtdXMuemlw,2674,392,C3,Hercules Transit Center - Pinole - Contra Costa College,,3,http://www.westcat.org/schedules/routeC3cs.html,183958,ffffff,12,1,1,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,WC:JPX,WC,JPX,Hercules Transit Center - El Cerrito del Norte BART,,3,http://www.westcat.org/schedules/routeJPXcs.html,ce413d,000000,,,,WC
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,WC:JX,WC,JX,Hercules Transit Center - El Cerrito del Norte BART,,3,http://www.westcat.org/schedules/routeJPXcs.html,ce413d,000000,,,,WC
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1XQw==,JX,WC,JX,Hercules Transit Center - El Cerrito del Norte BART,,3,http://www.westcat.org/schedules/routeJPXcs.html,ce413d,000000,,,,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1XQw==,JPX,WC,JPX,Hercules Transit Center - El Cerrito del Norte BART,,3,http://www.westcat.org/schedules/routeJPXcs.html,ce413d,000000,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy93ZXN0Y2F0LWNhLXVzL3dlc3RjYXQtY2EtdXMuemlw,2700,392,JX,Hercules Transit Center - El Cerrito del Norte BART,,3,http://www.westcat.org/schedules/routeJPXcs.html,ce413d,000000,13,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy93ZXN0Y2F0LWNhLXVzL3dlc3RjYXQtY2EtdXMuemlw,2702,392,JPX,Hercules Transit Center - El Cerrito del Norte BART,,3,http://www.westcat.org/schedules/routeJPXcs.html,ce413d,000000,14,1,1,
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1SRw==,WC:J,WC,J,Hercules Transit Center - Pinole - Richmond - BART,,3,http://www.westcat.org/schedules/routeJcs.html,ce413d,000000,,,,WC
aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1XQw==,J,WC,J,Hercules Transit Center - Pinole - Richmond - BART,,3,http://www.westcat.org/schedules/routeJcs.html,ce413d,000000,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy93ZXN0Y2F0LWNhLXVzL3dlc3RjYXQtY2EtdXMuemlw,2689,392,J,Hercules Transit Center - Pinole - Richmond - BART,,3,http://www.westcat.org/schedules/routeJcs.html,ce413d,000000,15,1,1,
